,VIAT_ID,LCLASDC,MLSFCDC,SCLASDC,DCLASDC,BCLASDC,VIAT_NM,X_VALUE,Y_VALUE,latitude,longitude
202,AA0002131029,교육/보건,교육시설,대학교,종합대학,부속시설,동문회관,195884.36619200002,455830.919525,37.60204503955911,126.95339295492131
203,AA0002131879,교육/보건,교육시설,대학교,종합대학,부속시설,미술대학,196900.824493,449426.853082,37.54434872077363,126.96493079070838
204,AA0002129161,교육/보건,교육시설,기타교육기관,미분류,,해오름동B,194384.124573,460274.64076000004,37.64207445364874,126.93636952535164
205,AA0002131249,교육/보건,교육시설,대학교,종합대학,부속시설,인문과학관,205067.324047,455385.622582,37.59802820895183,127.05738127126656
206,AA0002131306,교육/보건,교육시설,대학교,종합대학,부속시설,갈멜관,205633.415999,461043.878005,37.64900504537742,127.06383514833256
207,AA0006717647,산업,서비스산업,언론/미디어,음반/비디오,,짱구비디오,187152.999254,443423.77629799995,37.49017668852556,126.85473282383687
208,AA0006782335,산업,서비스산업,언론/미디어,음반/비디오,,칼라비디오극장,194444.55951400002,450991.39668,37.558433697475785,126.93712470809761
209,AA0006788419,산업,서비스산업,언론/미디어,기타언론/미디어,,루스이소니도스,196369.45635599998,456412.726314,37.607289101337045,126.95888341892221
210,AA0006788515,산업,서비스산업,언론/미디어,기타언론/미디어,,씨네샵,202293.499958,446684.44321800006,37.519641932234045,127.02594390126518
211,AA0006791138,산업,서비스산업,언론/미디어,기타언론/미디어,,필름브루어스,195915.902585,451785.52701499994,37.56559647631646,126.95377262898593
212,AA0010766271,산업,서비스산업,언론/미디어,음반/비디오,,플레이스튜디오,202775.04821900002,444734.23502200004,37.50206914980456,127.03138378085198
213,AA0010766511,산업,서비스산업,언론/미디어,음반/비디오,,페리굿,188963.125603,445034.996226,37.504717244537694,126.87517657825474
214,AA0005534185,산업,서비스산업,금융/보험업,일반은행,새마을금고,새마을금고,207163.30051,450658.89702,37.55542679414714,127.081069448695
215,AA0002109129,교육/보건,교육시설,초등교육기관,공립초등학교,,서울반원초등학교,200346.330185,445631.68712200003,37.510159343727885,127.00391716572072
216,AA0002109245,교육/보건,교육시설,초등교육기관,공립초등학교,,서울월촌초등학교,189098.368594,448951.19570200006,37.54000383219424,126.87664805154246
217,AA0002110312,교육/보건,교육시설,초등교육기관,공립초등학교,,서울신남성초등학교,196913.482016,443280.543523,37.48897030448373,126.96509981835868
218,AA0002114543,교육/보건,교육시설,중등교육기관,공립중학교,,세륜중학교,211580.626439,445473.296221,37.50865968121261,127.13097996373307
219,AA0002128066,교육/보건,교육시설,기타교육기관,미분류,,수위실,186148.39383800002,445726.30573500006,37.51090802657402,126.84332996808361
220,AA0002128532,교육/보건,교육시설,고등교육기관,사립고등학교,,문일고등학교,191070.706788,438858.84125500004,37.449092360839295,126.89908744391147
221,AA0002131317,교육/보건,교육시설,대학교,종합대학,부속시설,교회,209061.823382,460472.917533,37.64383337472417,127.10267707633001
222,AA0002131377,교육/보건,교육시설,대학교,종합대학,부속시설,서울테크노파크,207110.557454,459438.109813,37.634527093664644,127.08055776376337
223,AA0002131602,교육/보건,교육시설,대학교,종합대학,부속시설,공예관,207155.131552,449185.267238,37.54214948623252,127.08096263570484
224,AA0002137394,교육/보건,교육시설,대학교,전문대학,본교,기독교음악통신대학,200808.824351,451405.401139,37.56218025135938,127.009154560543
225,AA0002131358,교육/보건,교육시설,대학교,종합대학,부속시설,제1과학관,207915.137474,458826.15148100007,37.62900686599564,127.08966647174594
226,AA0002131676,교육/보건,교육시설,대학교,정보통신대학,방송통신대학,디지털미디어센터,200293.83093,453246.38122399995,37.57876770429797,127.0033264201909
227,AA0002097265,공공/환경,정치/사회/외교,외교시설,대사관,,주한슬로바키아대사관,200842.72726400002,448040.265583,37.53186038590045,127.00953442321504
228,AA0000556156,산업,서비스산업,금융/보험업,일반은행,하나은행,하나은행,197354.70466400002,452115.306951,37.56857303294571,126.97005705190084
229,AA0002114891,교육/보건,교육시설,중등교육기관,공립중학교,,상계중학교,206109.47498,461443.57328,37.652603187118416,127.06923295825548
230,AA0002126361,교육/보건,교육시설,기타교육기관,미분류,,제1실습동,206627.535396,459218.449617,37.63255159782797,127.07508346660842
231,AA0002126390,교육/보건,교육시설,고등교육기관,공업고등학교,,성수공업고등학교,204543.882649,449037.32860699994,37.54083312153632,127.05141460560395
232,AA0002128248,교육/보건,교육시설,고등교육기관,사립고등학교,,용화여자고등학교,205144.222587,462169.717017,37.65915152241249,127.05829977770244
233,AA0002131767,교육/보건,교육시설,대학교,종합대학,부속시설,성암관,194648.73762,451912.836543,37.56673704220716,126.93942883015866
234,AA0002131475,교육/보건,교육시설,대학교,종합대학,부속시설,제2의학관,203723.849333,451051.76382,37.55898682286638,127.04214604618575
235,AA0002131951,교육/보건,교육시설,대학교,종합대학,부속시설,제1공학관,193470.857316,450300.95443100005,37.55220645128241,126.92611070426285
236,AA0000044906,교육/보건,교육시설,유아교육기관,어린이집,,예원어린이집,196718.892757,449965.09400200006,37.54919763557147,126.96286970852836
237,AA0000047434,교육/보건,교육시설,유아교육기관,어린이집,,서초구립포레스타7단지어린이집,205501.313193,438292.162359,37.444013234443624,127.06216775293429
238,AA0000090518,교육/보건,보건시설,기타보건시설,약국,지역약국,대한당약국,199823.656381,448166.899255,37.533001724780455,126.99800485828582
239,AA0000091256,교육/보건,보건시설,기타보건시설,약국,지역약국,신원중약국,203218.46898099998,453341.977925,37.579623448496655,127.03643626811484
240,AA0000162658,교육/보건,보건시설,한의원,,,생명나무한의원,193332.877094,451415.64758900006,37.56224881114468,126.92453907744557
241,AA0000552395,산업,서비스산업,금융/보험업,일반은행,신한은행,신한은행,201736.518164,456793.446983,37.61072487801704,127.01966729574944
242,AA0000555377,산업,서비스산업,금융/보험업,일반은행,국민은행,KB국민은행,201133.828833,457817.639249,37.619953672269304,127.01284300022677
243,AA0000551695,산업,서비스산업,금융/보험업,일반은행,신한은행,신한은행,203773.658942,440548.88878000004,37.46435528661342,127.04265589681597
244,AA0000551690,산업,서비스산업,금융/보험업,일반은행,신한은행,신한은행,195691.942351,447999.876803,37.53148680963809,126.95125986721087
245,AA0000553434,산업,서비스산업,금융/보험업,일반은행,한국스탠다드차타드은행,스탠다드차타드은행,207127.036954,455029.44321099995,37.59480542281872,127.08070152652053
246,AA0000555851,산업,서비스산업,금융/보험업,일반은행,국민은행,KB국민은행,201289.0448,452527.394254,37.572288815790024,127.01459183741711
247,AA0000093549,교육/보건,보건시설,기타보건시설,약국,메디팜,메디팜백약국,203197.09565,456417.074707,37.60732988804686,127.03620772199133
248,AA0006414930,산업,서비스산업,종합상품판매업,편의점,CU,씨유중곡중앙,208119.931176,450800.039849,37.55669055602843,127.09189750500295
249,AA0006497733,산업,서비스산업,종합상품판매업,편의점,CU,씨유,187961.760473,447479.59928699996,37.526730636829996,126.86381147572686
250,AA0000552840,산업,서비스산업,금융/보험업,일반은행,우리은행,우리은행,207619.468647,449532.87391499995,37.5452776976788,127.08622036214172
251,AA0002590759,행정,중앙행정기관,중앙행정부처,산하기관,,한국인터넷진흥원분원서초사무소,202220.03869400002,444130.050396,37.49662691002799,127.02510520406743
252,AA0003721166,산업,서비스산업,종합상품판매업,할인매장,GS슈퍼마켓,GS수퍼마켓,206029.25598800002,457348.521009,37.61570791214707,127.06829013889104
253,AA0002130657,교육/보건,교육시설,대학교,종합대학,본교,KC대학교,187175.54449600002,449910.335727,37.5486209192497,126.85487460689951
254,AA0009418477,산업,서비스산업,종합상품판매업,할인매장,미분류,성산현대할인마트,191884.18221,452382.311857,37.57094678715184,126.90813154364939
255,AA0009515666,교육/보건,교육시설,유아교육기관,어린이집,,서초구립서초성모어린이집,200839.89673399998,444619.913242,37.50104289083815,127.00949849245926
256,AA0009417249,교육/보건,보건시설,한의원,,,경희청담한의원,193436.468754,457325.462125,37.61549649735541,126.9256586240133
257,AA0009196449,교육/보건,보건시설,기타보건시설,약국,온누리,라파온누리약국,203678.503322,459380.8057479999,37.63403093337308,127.04167465794475
258,AA0010146296,산업,서비스산업,종합상품판매업,편의점,바이더웨이,세븐일레븐,198947.28334000002,451934.70732299995,37.566949033815675,126.9880842203683
259,AA0010127626,교육/보건,보건시설,한의원,,,자연과한의원,193195.039353,457764.344633,37.61944901881778,126.92292001114846
260,AA0009517295,산업,서비스산업,금융/보험업,일반은행,미분류,산업은행,198381.532178,442813.15623,37.48476284459592,126.98170052655965
261,AA0009417723,교육/보건,보건시설,한의원,,,모성한의원,205947.75742100002,461753.834592,37.65539964676901,127.06740289250834
262,AA0010146055,산업,서비스산업,종합상품판매업,편의점,바이더웨이,세븐일레븐,201757.169873,453478.25710600003,37.58085526253001,127.0198932376228
263,AA0010146791,산업,서비스산업,종합상품판매업,편의점,바이더웨이,세븐일레븐,195473.844637,455335.543521,37.597579821431246,126.94874711188336
264,AA0010068717,산업,서비스산업,언론/미디어,기타언론/미디어,,스카이엔터테인먼트,199384.54868399998,442883.508318,37.48539793504252,126.99304123922873
265,AA0006791055,산업,서비스산업,언론/미디어,기타언론/미디어,,영화사남원,197380.167135,451090.045316,37.559335537088316,126.97034893119002
266,AA0003135979,산업,서비스산업,금융/보험업,일반은행,한국산업은행,산업은행,192977.145095,450587.43898800004,37.55478404018736,126.92052070318388
267,AA0000041802,교육/보건,교육시설,유아교육기관,어린이집,,종로생명숲어린이집,197189.26137,456321.055055,37.60646602225562,126.96816821344484
268,AA0006561020,교육/보건,보건시설,한의원,,,등보당한의원,203270.684541,447663.020057,37.52845598637063,127.03700209324418
269,AA0000553459,산업,서비스산업,금융/보험업,일반은행,한국스탠다드차타드은행,스탠다드차타드은행,210126.112673,445083.41427799995,37.50516392809325,127.11452369207491
270,AA0000551664,산업,서비스산업,금융/보험업,일반은행,신한은행,신한은행,202977.981026,450971.76612700004,37.55826875761715,127.0337040817884
271,AA0000552786,산업,서비스산업,금융/보험업,일반은행,우리은행,우리은행,191992.76910499998,447012.841537,37.52256892540613,126.90941926921867
272,AA0000552832,산업,서비스산업,금융/보험업,일반은행,우리은행,우리은행,202224.617198,458688.789696,37.627800633735596,127.0252011252339
273,AA0000709817,레저/관광/예술,문화/예술시설,극장,일반영화관,롯데시네마,롯데시네마,211075.949652,448573.862481,37.53660199023251,127.12531866514051
274,AA0000555541,산업,서비스산업,금융/보험업,일반은행,국민은행,KB국민은행,204151.584757,463153.815083,37.66802308038724,127.04705575530423
275,AA0009482623,교육/보건,교육시설,기타교육기관,미분류,,청소년흡연음주예방협회,198391.881851,443501.478437,37.49096470037274,126.98181604363084
276,AA0007223882,교육/보건,보건시설,기타보건시설,약국,미분류,수종로약국,202526.97778299998,457328.865657,37.61554710825322,127.0286216576603
