,VIAT_ID,LCLASDC,MLSFCDC,SCLASDC,DCLASDC,BCLASDC,VIAT_NM,X_VALUE,Y_VALUE,latitude,longitude,sido,gu,dong
2671,AA0002577083,산업,서비스산업,종합상품판매업,대형상가,일반종합상가,숭례문수입상가,197897.1826,451124.8081,37.55965007,126.9762004,서울특별시,중구,회현동
2672,AA0000089894,교육/보건,보건시설,기타보건시설,약국,지역약국,개미프라자약국,189566.6628,443658.6805,37.49232359,126.8820219,서울특별시,구로구,구로2동
2673,AA0010145315,산업,서비스산업,종합상품판매업,편의점,GS25,GS25서대문천연,196556.2375,452145.0715,37.56883857,126.9610188,서울특별시,서대문구,천연동
2674,AA0006790649,산업,서비스산업,언론/미디어,기타언론/미디어,,레인보우브리지,201819.5583,455101.2255,37.59547797,127.0206036,서울특별시,성북구,동선동
2675,AA0006598741,교육/보건,보건시설,기타보건시설,약국,미분류,번동약국,203518.7805,458753.7079,37.6283815,127.0398621,서울특별시,강북구,번3동
2676,AA0003169622,산업,서비스산업,종합상품판매업,편의점,미니스톱,미니스톱,193612.5317,447926.798,37.53081632,126.9277347,서울특별시,영등포구,여의동
2677,AA0006530173,교육/보건,보건시설,병/의원,미분류,,숭실의원,195613.7142,444837.2425,37.50299101,126.9503937,서울특별시,동작구,상도1동
2678,AA0003897977,산업,서비스산업,종합상품판매업,시장,전통시장,방신재래시장,183392.1221,452544.2008,37.57229145,126.8120008,서울특별시,강서구,방화1동
2679,AA0006791186,산업,서비스산업,언론/미디어,기타언론/미디어,,콘텐츠나무,195043.3839,449374.9591,37.54387304,126.943913,서울특별시,마포구,용강동
2680,AA0000556575,산업,서비스산업,금융/보험업,일반은행,한국씨티은행,씨티은행,204215.3585,447229.869,37.52454946,127.0476869,서울특별시,강남구,청담동
2681,AA0010127482,교육/보건,보건시설,한의원,,,보율한의원,201272.7924,443729.8638,37.49302299,127.0143926,서울특별시,서초구,서초1동
2682,AA0006566298,교육/보건,보건시설,한의원,,,진성한의원,196702.5514,451532.613,37.56332088,126.9626777,서울특별시,서대문구,충현동
2683,AA0006559206,교육/보건,보건시설,한의원,,,고래한의원,206259.5977,452603.8639,37.57295744,127.0708585,서울특별시,동대문구,장안2동
2684,AA0009216506,교육/보건,보건시설,병/의원,미분류,,드림수면의원,202479.0216,447164.6175,37.52396784,127.0280441,서울특별시,강남구,신사동
2685,AA0001385366,공공/환경,정치/사회/외교,외교시설,문화원,,서초문화원,203180.1366,442487.5022,37.48182462,127.0359553,서울특별시,서초구,양재1동
2686,AA0005536353,산업,서비스산업,금융/보험업,일반은행,새마을금고,새마을금고,192155.0591,457122.5618,37.61365835,126.911147,서울특별시,은평구,구산동
2687,AA0002131807,교육/보건,교육시설,대학교,종합대학,부속시설,학생회관,194553.6085,451554.1928,37.56350512,126.9383547,서울특별시,서대문구,신촌동
2688,AA0002121909,교육/보건,교육시설,유아교육기관,사립유치원,,조형유치원,191460.977,438835.9027,37.44888937,126.9034983,서울특별시,금천구,시흥1동
2689,AA0000164729,교육/보건,보건시설,한의원,,,예지당한의원,196620.4148,448919.1663,37.53977348,126.9617601,서울특별시,용산구,효창동
2690,AA0000093537,교육/보건,보건시설,기타보건시설,약국,지역약국,강동그린약국,211931.857,449784.8996,37.54750273,127.1350225,서울특별시,강동구,천호1동
2691,AA0000164041,교육/보건,보건시설,한의원,,,화접몽한의원,202426.9867,447167.3421,37.52399252,127.0274555,서울특별시,강남구,신사동
2692,AA0007225319,교육/보건,보건시설,기타보건시설,약국,미분류,신종로약국,204424.1532,453866.5995,37.58434525,127.050089,서울특별시,동대문구,청량리동
2693,AA0006790045,산업,서비스산업,언론/미디어,기타언론/미디어,,엘제이엠픽쳐스,204426.9204,447328.0319,37.52543291,127.0500809,서울특별시,강남구,청담동
2694,AA0006561191,교육/보건,보건시설,한의원,,,맑은아침한의원,206158.2699,450213.3764,37.55141993,127.0696915,서울특별시,광진구,군자동
2695,AA0002109086,교육/보건,교육시설,초등교육기관,공립초등학교,,서울구의초등학교,207099.5952,449282.0105,37.54302157,127.0803352,서울특별시,광진구,화양동
2696,AA0005533908,산업,서비스산업,금융/보험업,일반은행,새마을금고,새마을금고,215061.9343,449632.4775,37.5460836,127.1704396,서울특별시,강동구,상일동
2697,AA0000164984,교육/보건,보건시설,한의원,,,아름드리한의원,190288.5349,446746.6853,37.5201545,126.8901439,서울특별시,영등포구,문래동
2698,AA0000090781,교육/보건,보건시설,기타보건시설,약국,온누리,온누리인지약국,187950.9321,447446.5293,37.52643253,126.8636895,서울특별시,양천구,신정4동
2699,AA0002131778,교육/보건,교육시설,대학교,종합대학,부속시설,용재별관,194632.6949,451731.6816,37.56510475,126.9392486,서울특별시,서대문구,신촌동
2700,AA0003897689,산업,서비스산업,종합상품판매업,시장,전통시장,노룬산골목시장,205618.9791,448722.9186,37.53799437,127.063577,서울특별시,광진구,자양4동
2701,AA0000046706,교육/보건,교육시설,유아교육기관,어린이집,,구립문화어린이집,197557.9758,442857.8015,37.48516329,126.9723887,서울특별시,동작구,사당3동
2702,AA0002124516,교육/보건,교육시설,유아교육기관,사립유치원,,승혜유치원,194435.8072,444357.8026,37.49866488,126.9370759,서울특별시,동작구,상도4동
2703,AA0003152391,산업,서비스산업,종합상품판매업,편의점,GS25,GS25시,194413.9903,450532.0577,37.55429488,126.9367822,서울특별시,마포구,대흥동
2704,AA0002133211,교육/보건,교육시설,대학교,종합대학,부속시설,제2공학관,195802.8044,438804.9216,37.4486401,126.9525665,서울특별시,관악구,대학동
2705,AA0000163000,교육/보건,보건시설,한의원,,,향나무한의원,207104.1474,454631.1629,37.59121713,127.0804385,서울특별시,중랑구,면목2동
2706,AA0000163250,교육/보건,보건시설,한의원,,,양지당한의원,205391.4867,455191.2709,37.59627528,127.0610506,서울특별시,동대문구,이문1동
2707,AA0002131905,교육/보건,교육시설,대학교,종합대학,부속시설,삼성교육문화관,194982.6285,451393.4126,37.56205893,126.9432117,서울특별시,서대문구,신촌동
2708,AA0002130969,교육/보건,교육시설,대학교,종합대학,부속시설,본관,192277.8299,455671.6615,37.60058695,126.9125528,서울특별시,은평구,신사1동
2709,AA0002114447,교육/보건,교육시설,중등교육기관,공립중학교,,염경중학교,188558.6918,450544.929,37.55435678,126.8705168,서울특별시,강서구,염창동
2710,AA0002133126,교육/보건,교육시설,대학교,종합대학,부속시설,노천강당,196056.3333,439854.6713,37.4580996,126.9554261,서울특별시,관악구,대학동
2711,AA0006565788,교육/보건,보건시설,한의원,,,정서영한의원,194989.9746,454336.5839,37.58857677,126.9432747,서울특별시,서대문구,홍제1동
2712,AA0000554602,산업,서비스산업,금융/보험업,일반은행,기업은행,기업은행,198476.3038,443239.8251,37.48860733,126.9827712,서울특별시,서초구,방배4동
2713,AA0000160437,교육/보건,보건시설,한의원,,,호수한의원,192441.5006,438996.165,37.45034188,126.9145778,서울특별시,금천구,시흥2동
2714,AA0009532481,산업,서비스산업,종합상품판매업,편의점,GS25,GS25연희햇살,193993.2786,453079.7981,37.57724726,126.9320001,서울특별시,서대문구,연희동
2715,AA0002131860,교육/보건,교육시설,대학교,종합대학,부속시설,창업보육센터,194902.0842,450173.5151,37.55106725,126.9423086,서울특별시,마포구,대흥동
2716,AA0002123851,교육/보건,교육시설,유아교육기관,사립유치원,,성균관유치원,192667.5184,457636.4867,37.61829298,126.9169461,서울특별시,은평구,갈현2동
2717,AA0006600283,교육/보건,보건시설,기타보건시설,약국,미분류,샘약국,184712.7378,448947.8826,37.53991172,126.8270249,서울특별시,양천구,신월5동
2718,AA0006790046,산업,서비스산업,언론/미디어,기타언론/미디어,,스토리인,204429.6298,446253.622,37.51575244,127.050105,서울특별시,강남구,삼성2동
2719,AA0002131868,교육/보건,교육시설,대학교,종합대학,캠퍼스,숙명여자대학교제1캠퍼스,196868.8717,449603.7516,37.54594247,126.9645685,서울특별시,용산구,청파동
2720,AA0002131219,교육/보건,교육시설,대학교,종합대학,부속시설,성신교정진리관,200358.3141,454100.0577,37.58645925,127.0040568,서울특별시,종로구,혜화동
2721,AA0006926465,산업,서비스산업,종합상품판매업,백화점,롯데백화점,롯데백화점,206293.6534,448834.5488,37.5389958,127.0712117,서울특별시,광진구,자양3동
2722,AA0000089698,교육/보건,보건시설,기타보건시설,약국,지역약국,석원약국,211695.9606,447489.721,37.52682624,127.1323165,서울특별시,강동구,성내3동
2723,AA0006566690,교육/보건,보건시설,한의원,,,청암한의원,203795.8493,463828.1847,37.67410055,127.0430272,서울특별시,도봉구,도봉1동
2724,AA0000043013,교육/보건,교육시설,유아교육기관,어린이집,,우리어린이집,205036.8603,457161.163,37.61402581,127.0570485,서울특별시,성북구,장위3동
2725,AA0010083766,교육/보건,보건시설,기타보건시설,약국,미분류,이화약국,202034.1627,456130.7716,37.60475363,127.0230365,서울특별시,성북구,길음1동
2726,AA0002114996,교육/보건,교육시설,중등교육기관,사립중학교,,명지중학교,193534.7194,453903.6742,37.58466722,126.9268017,서울특별시,서대문구,홍은2동
2727,AA0003155992,산업,서비스산업,종합상품판매업,기타종합상품판매업,,대승사,198575.02,452709.0283,37.57392513,126.983869,서울특별시,종로구,종로1.2.3.4가동
2728,AA0000092205,교육/보건,보건시설,기타보건시설,약국,지역약국,친절약국,191346.2844,446681.2803,37.51957572,126.9021099,서울특별시,영등포구,영등포동
2729,AA0000555870,산업,서비스산업,금융/보험업,일반은행,국민은행,KB국민은행,203914.3184,453609.7855,37.58203368,127.0443154,서울특별시,동대문구,청량리동
2730,AA0010127549,교육/보건,보건시설,한의원,,,현담한의원,205453.1183,461274.0085,37.65107957,127.0617938,서울특별시,노원구,상계6.7동
2731,AA0002133191,교육/보건,교육시설,대학교,종합대학,부속시설,영선공장,196066.7509,440719.06,37.46588788,126.9555393,서울특별시,관악구,대학동
2732,AA0003171367,공공/환경,정치/사회/외교,외교시설,문화원,,주한포르투갈문화원,198970.0811,453290.356,37.57916339,126.9883404,서울특별시,종로구,가회동
2733,AA0002131153,교육/보건,교육시설,대학교,종합대학,부속시설,생명과학대학,202367.6966,454551.9269,37.59052758,127.0268086,서울특별시,성북구,안암동
2734,AA0000117336,교육/보건,보건시설,병/의원,정신과,,늘푸른정신과의원,211463.3866,448332.8246,37.53442551,127.1296985,서울특별시,강동구,성내2동
2735,AA0006501077,산업,서비스산업,종합상품판매업,편의점,세븐일레븐,세븐일레븐,193381.9796,445002.4532,37.50446627,126.9251526,서울특별시,동작구,대방동
2736,AA0000046771,교육/보건,교육시설,유아교육기관,어린이집,,대천어린이집,192240.9213,443424.7908,37.49024256,126.9122643,서울특별시,동작구,신대방1동
2737,AA0006790921,산업,서비스산업,언론/미디어,기타언론/미디어,,대종필림,199224.8681,451469.0024,37.56275333,126.9912267,서울특별시,중구,필동
2738,AA0000046492,교육/보건,교육시설,유아교육기관,어린이집,,청담몬테소리어린이집,191417.9888,447683.0427,37.52860228,126.9029093,서울특별시,영등포구,당산2동
2739,AA0005195026,산업,서비스산업,종합상품판매업,기타종합상품판매업,,쥴스코리아JOULE,202467.7354,444958.6911,37.50409238,127.027909,서울특별시,강남구,역삼1동
2740,AA0000549977,교육/보건,교육시설,초등교육기관,공립초등학교,,세검정초등학교,196552.9184,455963.5294,37.60324259,126.9609633,서울특별시,종로구,부암동
2741,AA0002129145,교육/보건,교육시설,고등교육기관,상업및정보산업고등학교,,동명여자정보산업고등학교,193330.5124,457121.82,37.61366094,126.9244604,서울특별시,은평구,대조동
2742,AA0003155493,레저/관광/예술,문화/예술시설,박물관,미분류,,목인박물관,198556.9869,452713.9343,37.5739693,126.9836649,서울특별시,종로구,종로1.2.3.4가동
2743,AA0002128056,교육/보건,교육시설,기타교육기관,미분류,,광영관,184442.6922,448749.3731,37.53811864,126.8239735,서울특별시,양천구,신월3동
2744,AA0002109178,교육/보건,교육시설,초등교육기관,사립초등학교,,홍익대학교사범대학부속초등학교,192331.1184,451110.2035,37.55948898,126.913204,서울특별시,마포구,성산1동
2745,AA0006513872,산업,서비스산업,종합상품판매업,편의점,미니스톱,미니스톱,213694.9474,443878.8806,37.49426502,127.1548637,서울특별시,송파구,마천1동
