STDR_YM,VIAT_SE_CD,VIAT_CD,VIAT_ID,LCLASDC,MLSFCDC,SCLASDC,DCLASDC,BCLASDC,VIAT_NM,ADRES_CD,ADRES_NM,TELNO,X_VALUE,Y_VALUE,ADRES_SP,BLCK_CD,REGIST_DE,ERSR_DE,REGIST_DT
,010301,0700,AA0003119395,행정,지방행정기관,지방행정집행기관,동주민센터,,사당1동주민센터,,,,198112.433724,442623.654149,,,,,
,010301,0700,AA0003119396,행정,지방행정기관,지방행정집행기관,동주민센터,,인헌동주민센터,,,,196926.664803,441740.017824,,,,,
,010301,0700,AA0003119397,행정,지방행정기관,지방행정집행기관,동주민센터,,행운동주민센터,,,,196200.112473,442356.399468,,,,,
,010301,0700,AA0003139880,행정,지방행정기관,지방행정집행기관,동주민센터,,서교동주민센터,,,,192925.264988,450749.225002,,,,,
,010301,0700,AA0003117592,행정,지방행정기관,지방행정집행기관,동주민센터,,목2동주민센터,,,,188664.568819,449635.148225,,,,,
,010301,0700,AA0003117594,행정,지방행정기관,지방행정집행기관,동주민센터,,화곡3동주민센터,,,,185714.574002,449237.316296,,,,,
,010301,0700,AA0003117595,행정,지방행정기관,지방행정집행기관,동주민센터,,길동주민센터,,,,212924.137775,448866.803639,,,,,
,010301,0700,AA0003119522,행정,지방행정기관,지방행정집행기관,동주민센터,,압구정동주민센터출장소,,,,203138.104501,447762.354626,,,,,
,010301,0700,AA0003119377,행정,지방행정기관,지방행정집행기관,동주민센터,,장지동주민센터,,,,211712.467754,443065.026457,,,,,
,010301,0700,AA0003119378,행정,지방행정기관,지방행정집행기관,동주민센터,,마천1동주민센터,,,,213257.778897,444065.634931,,,,,
,010301,0400,AA0003118686,행정,지방행정기관,지방행정집행기관,구청,,서대문구청,,,,194418.328014,453289.139680,,,,,
,010301,0700,AA0003119439,행정,지방행정기관,지방행정집행기관,동주민센터,,중림동주민센터,,,,196996.880666,451116.017158,,,,,
,010301,0700,AA0003118061,행정,지방행정기관,지방행정집행기관,동주민센터,,잠실4동주민센터,,,,209918.224468,446740.974620,,,,,
,010301,0700,AA0003118062,행정,지방행정기관,지방행정집행기관,동주민센터,,서초1동주민센터,,,,201724.682868,443407.136695,,,,,
,010301,0700,AA0003118063,행정,지방행정기관,지방행정집행기관,동주민센터,,강일동주민센터,,,,215363.904785,451729.936045,,,,,
,010301,0700,AA0003118064,행정,지방행정기관,지방행정집행기관,동주민센터,,가양1동주민센터,,,,186277.890680,452226.432305,,,,,
,010301,0700,AA0003117598,행정,지방행정기관,지방행정집행기관,동주민센터,,천호3동주민센터,,,,211474.216373,448930.122617,,,,,
,010301,0700,AA0003117601,행정,지방행정기관,지방행정집행기관,동주민센터,,고덕2동주민센터,,,,214520.213929,451231.246693,,,,,
,010301,0700,AA0003117602,행정,지방행정기관,지방행정집행기관,동주민센터,,둔촌1동주민센터,,,,212086.089478,447118.644391,,,,,
,010301,0700,AA0003117603,행정,지방행정기관,지방행정집행기관,동주민센터,,둔촌2동주민센터,,,,212545.451500,448214.527526,,,,,
,010301,0700,AA0003117604,행정,지방행정기관,지방행정집행기관,동주민센터,,명일1동주민센터,,,,212895.899896,450038.126919,,,,,
,010301,0700,AA0003117605,행정,지방행정기관,지방행정집행기관,동주민센터,,명일2동주민센터,,,,213373.100349,449660.511098,,,,,
,010301,0700,AA0003117606,행정,지방행정기관,지방행정집행기관,동주민센터,,성내2동주민센터,,,,211451.562431,448110.672337,,,,,
,010301,0700,AA0003117607,행정,지방행정기관,지방행정집행기관,동주민센터,,성내3동주민센터,,,,211744.462460,447398.942169,,,,,
,010301,0400,AA0003119227,행정,지방행정기관,지방행정집행기관,구청,,강동구청성안별관,,,,210955.408228,447913.956538,,,,,
,010301,0400,AA0003118760,행정,지방행정기관,지방행정집행기관,구청,,강남구청,,,,204188.595460,446430.411318,,,,,
,010301,0400,AA0003119267,행정,지방행정기관,지방행정집행기관,구청,,동작구청별관,,,,194168.402128,445920.982403,,,,,
,010301,0700,AA0006679780,행정,지방행정기관,지방행정집행기관,동주민센터,,양재2동주민센터,,,,203640.915567,441244.458456,,,,,
,050103,0100,AA0003144749,시설물,교통시설,항공,국제공항,,김포국제공항,,,,182404.459965,451847.688594,,,,,
,010301,0400,AA0003118921,행정,지방행정기관,지방행정집행기관,구청,,성북구청,,,,201475.010571,454427.127678,,,,,
,010301,0700,AA0003117628,행정,지방행정기관,지방행정집행기관,동주민센터,,갈현1동주민센터,,,,192642.297150,458239.582914,,,,,
,010301,0700,AA0003117650,행정,지방행정기관,지방행정집행기관,동주민센터,,상암동주민센터,,,,190699.347736,453206.322655,,,,,
,010301,0700,AA0003117749,행정,지방행정기관,지방행정집행기관,동주민센터,,공릉1동주민센터,,,,206518.034524,458365.527506,,,,,
,010301,0700,AA0003117724,행정,지방행정기관,지방행정집행기관,동주민센터,,창1동주민센터,,,,203870.094025,460973.454477,,,,,
,050103,0100,AA0003144864,시설물,교통시설,항공,국제공항,,김포국제공항국제선청사,,,,182410.541860,451832.715387,,,,,
,010301,0700,AA0003117760,행정,지방행정기관,지방행정집행기관,동주민센터,,신내1동주민센터,,,,208784.149475,456259.753929,,,,,
,010301,0700,AA0003117774,행정,지방행정기관,지방행정집행기관,동주민센터,,상계9동주민센터,,,,205631.229060,462767.549556,,,,,
,010301,0700,AA0003117789,행정,지방행정기관,지방행정집행기관,동주민센터,,잠실3동주민센터,,,,208343.598415,445987.308056,,,,,
,010301,0700,AA0003117814,행정,지방행정기관,지방행정집행기관,동주민센터,,응봉동주민센터,,,,202947.001714,450401.377046,,,,,
,010301,0700,AA0003117816,행정,지방행정기관,지방행정집행기관,동주민센터,,장안1동주민센터,,,,205863.458102,452036.531822,,,,,
,010301,0700,AA0003117879,행정,지방행정기관,지방행정집행기관,동주민센터,,시흥5동주민센터,,,,191886.078537,439224.305664,,,,,
,010301,0700,AA0003117914,행정,지방행정기관,지방행정집행기관,동주민센터,,삼성동주민센터,,,,194069.496077,441187.641378,,,,,
,010301,0700,AA0003117925,행정,지방행정기관,지방행정집행기관,동주민센터,,개봉1동주민센터,,,,186836.950442,444540.517816,,,,,
,010301,0400,AA0003118711,행정,지방행정기관,지방행정집행기관,구청,,동작구청,,,,194650.765038,445887.531919,,,,,
,010301,0700,AA0003117652,행정,지방행정기관,지방행정집행기관,동주민센터,,무악동주민센터,,,,196296.914184,452938.998787,,,,,
,010301,0700,AA0003117674,행정,지방행정기관,지방행정집행기관,동주민센터,,상도2동주민센터,,,,194897.002731,445107.540040,,,,,
,010301,0700,AA0003117550,행정,지방행정기관,지방행정집행기관,동주민센터,,종로1가2가3가4가동주민센터,,,,199019.079782,452354.252412,,,,,
,010301,0400,AA0003118797,행정,지방행정기관,지방행정집행기관,구청,,중랑구청,,,,208194.536615,456330.643594,,,,,
,010301,0700,AA0003117901,행정,지방행정기관,지방행정집행기관,동주민센터,,은천동주민센터,,,,194905.857081,442875.728942,,,,,
,010301,0700,AA0003117902,행정,지방행정기관,지방행정집행기관,동주민센터,,가산동주민센터,,,,190431.090154,441944.619727,,,,,
,010301,0700,AA0003117903,행정,지방행정기관,지방행정집행기관,동주민센터,,구로5동주민센터,,,,190209.293244,444527.422319,,,,,
,030101,0100,AA0000041792,교육/보건,교육시설,유아교육기관,어린이집,,대학로어린이집,,,,200482.574654,453308.409576,,,,,
,070305,0108,AA0000554634,산업,서비스산업,금융/보험업,일반은행,기업은행,기업은행,,,,207713.865213,449465.348809,,,,,
,070308,0800,AA0006790279,산업,서비스산업,언론/미디어,기타언론/미디어,,코드필름,,,,203238.698172,447281.699994,,,,,
,030204,0000,AA0000163091,교육/보건,보건시설,한의원,,,대덕한의원,,,,204979.516761,444244.748753,,,,,
,030205,0100,AA0007204454,교육/보건,보건시설,기타보건시설,약국,미분류,고려약국,,,,212093.351441,448387.194507,,,,,
,030204,0000,AA0000162858,교육/보건,보건시설,한의원,,,준한의원,,,,190849.342479,446446.550861,,,,,
,060202,0102,AA0003155059,레저/관광/예술,문화/예술시설,미술관,미술관,소형갤러리/화랑,유갤러리,,,,198599.533899,452802.194900,,,,,
,030201,1800,AA0006527320,교육/보건,보건시설,병/의원,정신과,,사랑마을정신건강의학과의원,,,,193207.745334,452747.491889,,,,,
,070308,0600,AA0010766485,산업,서비스산업,언론/미디어,음반/비디오,,마제스타지,,,,203489.402298,444343.875018,,,,,
,070305,0101,AA0000555831,산업,서비스산업,금융/보험업,일반은행,국민은행,KB국민은행,,,,207079.997820,451649.848313,,,,,
,030204,0000,AA0006564560,교육/보건,보건시설,한의원,,,용한의원,,,,185552.804879,448994.365400,,,,,
,030104,0100,AA0002128173,교육/보건,교육시설,고등교육기관,사립고등학교,,고려대학교사범대학부속고등학교,,,,200137.411926,456695.895482,,,,,
,030205,0106,AA0000093061,교육/보건,보건시설,기타보건시설,약국,지역약국,약국,,,,202723.976021,452834.147546,,,,,
,030104,0200,AA0002126343,교육/보건,교육시설,고등교육기관,공립고등학교,,석관고등학교,,,,205872.644339,456700.430129,,,,,
,030201,0000,AA0006581809,교육/보건,보건시설,병/의원,미분류,,서울좋은병원,,,,202655.814164,457744.715101,,,,,
,030102,0200,AA0002108284,교육/보건,교육시설,초등교육기관,공립초등학교,,서울서정초등학교,,,,188236.387220,447192.950477,,,,,
,030201,1400,AA0006531465,교육/보건,보건시설,병/의원,정형외과,,양화정형외과의원,,,,191003.935344,448416.121190,,,,,
,020103,0300,AA0002572191,공공/환경,정치/사회/외교,외교시설,문화원,,강동문화원,,,,214797.755001,451150.689841,,,,,
,010101,2600,AA0002590854,행정,중앙행정기관,중앙행정부처,산하기관,,서대문구자유총연맹,,,,194386.075808,453710.129775,,,,,
,030204,0000,AA0006564935,교육/보건,보건시설,한의원,,,유진한의원,,,,191390.720246,448296.131219,,,,,
,030205,0106,AA0000090186,교육/보건,보건시설,기타보건시설,약국,지역약국,이정원약국,,,,193917.216572,444054.932567,,,,,
,030205,0100,AA0006608007,교육/보건,보건시설,기타보건시설,약국,미분류,한미약국,,,,203064.781285,455527.020094,,,,,
,070305,0102,AA0000552575,산업,서비스산업,금융/보험업,일반은행,우리은행,우리은행,,,,208444.347146,455445.619964,,,,,
,060202,0100,AA0002571636,레저/관광/예술,문화/예술시설,미술관,미술관,미분류,신한갤러리,,,,197916.927934,452114.296921,,,,,
,070305,0101,AA0003135955,산업,서비스산업,금융/보험업,일반은행,국민은행,KB국민은행,,,,192656.047335,450206.586107,,,,,
,030204,0000,AA0006567955,교육/보건,보건시설,한의원,,,홍의석한의원,,,,192586.977279,456417.592047,,,,,
,070308,0600,AA0009207672,산업,서비스산업,언론/미디어,음반/비디오,,트로이픽쳐,,,,202585.964189,446995.119098,,,,,
,070308,0800,AA0006791671,산업,서비스산업,언론/미디어,기타언론/미디어,,재미수필름,,,,187427.253197,448854.276416,,,,,
,070301,0501,AA0009183054,산업,서비스산업,종합상품판매업,편의점,세븐일레븐,세븐일레븐,,,,203974.695182,458991.229754,,,,,
,070308,0800,AA0006788996,산업,서비스산업,언론/미디어,기타언론/미디어,,마디에이전시,,,,200077.537014,444066.648786,,,,,
,070305,0100,AA0003144343,산업,서비스산업,금융/보험업,일반은행,미분류,우리은행,,,,200410.440547,445050.800821,,,,,
,030101,0300,AA0002124212,교육/보건,교육시설,유아교육기관,사립유치원,,신양유치원,,,,205456.062686,442670.655992,,,,,
,070308,0800,AA0006790639,산업,서비스산업,언론/미디어,기타언론/미디어,,토리픽쳐스,,,,201902.137900,446347.231732,,,,,
,070301,0502,AA0006504371,산업,서비스산업,종합상품판매업,편의점,GS25,GS25,,,,199495.790678,442846.084299,,,,,
,030204,0000,AA0000162856,교육/보건,보건시설,한의원,,,일원동일한의원,,,,207629.069967,443773.630628,,,,,
,030102,0200,AA0002108409,교육/보건,교육시설,초등교육기관,공립초등학교,,서울오륜초등학교,,,,211888.515291,445894.101137,,,,,
,070301,0403,AA0006926643,산업,서비스산업,종합상품판매업,시장,일반시장,도림시장,,,,191017.908330,445599.124137,,,,,
,030102,0200,AA0002109888,교육/보건,교육시설,초등교육기관,공립초등학교,,서울상경초등학교,,,,204559.283632,463428.096817,,,,,
,030105,0204,AA0002133068,교육/보건,교육시설,대학교,종합대학,부속시설,사회과학관,,,,196457.217946,444050.418430,,,,,
,030101,0100,AA0000043133,교육/보건,교육시설,유아교육기관,어린이집,,여울어린이집,,,,204152.502531,456599.232640,,,,,
,070301,0502,AA0006502888,산업,서비스산업,종합상품판매업,편의점,GS25,GS25원효타운,,,,196627.463987,448345.982243,,,,,
,070308,0800,AA0006790171,산업,서비스산업,언론/미디어,기타언론/미디어,,앨리스에프엑스,,,,203619.575546,446956.595687,,,,,
,030105,0204,AA0002131042,교육/보건,교육시설,대학교,종합대학,부속시설,학생회관,,,,195965.379172,455834.352071,,,,,
,030204,0000,AA0006559693,교육/보건,보건시설,한의원,,,김동욱한의원,,,,207096.256256,448028.494105,,,,,
,030204,0000,AA0006560669,교육/보건,보건시설,한의원,,,동림당한의원,,,,200532.110726,452459.341361,,,,,
,030101,0100,AA0000045149,교육/보건,교육시설,유아교육기관,어린이집,,청운어린이집,,,,185994.826953,446198.667039,,,,,
,030105,0204,AA0002133118,교육/보건,교육시설,대학교,종합대학,부속시설,교수학습개발센터및기초교육원,,,,195907.239721,440049.955578,,,,,
,030205,0106,AA0000090643,교육/보건,보건시설,기타보건시설,약국,지역약국,명신약국,,,,202795.817192,456251.873569,,,,,
,030102,0200,AA0002108923,교육/보건,교육시설,초등교육기관,공립초등학교,,서울정덕초등학교,,,,201196.117779,455325.995488,,,,,
,070301,0502,AA0010146857,산업,서비스산업,종합상품판매업,편의점,GS25,GS25,,,,201977.183408,460629.233261,,,,,
,070301,0504,AA0010145218,산업,서비스산업,종합상품판매업,편의점,바이더웨이,세븐일레븐,,,,198795.521249,443410.586202,,,,,
,030105,0104,AA0002131495,교육/보건,교육시설,대학교,전문대학,부속시설,유아교육관,,,,204337.829477,451101.048172,,,,,
